Age,Workclass,Fnlwgt,Education,Marital_Status,Occupation,Relationship,Race,Sex,Native_Country,Income,Predicted_Income
17,2,171080,2,4,5,3,4,1,38,0, <=50K
67,2,105216,15,6,0,1,4,0,38,0, <=50K
56,2,340171,11,2,13,0,2,1,38,0, <=50K
18,4,213024,15,4,4,3,4,1,38,0, <=50K
67,2,105252,15,0,0,1,4,1,38,0, <=50K
65,2,94552,15,0,0,1,4,0,38,0, <=50K
18,2,151150,0,4,4,3,4,1,38,0, <=50K
38,0,190174,11,0,9,4,4,0,38,0, <=50K
31,2,703107,11,4,6,1,2,1,38,0, <=50K
41,1,34987,9,2,9,0,4,1,38,1, >50K
48,2,135525,7,0,0,1,4,0,38,0, <=50K
22,2,39615,15,4,9,1,4,1,38,0, <=50K
19,5,176634,11,4,0,3,4,0,38,0, <=50K
36,2,183279,11,2,2,0,4,1,38,0, <=50K
33,5,290614,11,2,7,0,4,1,38,0, <=50K
37,2,174912,11,5,2,3,4,1,38,0, <=50K
28,2,176683,8,2,12,0,4,1,38,1, <=50K
42,2,165599,11,2,5,0,4,1,38,1, <=50K
42,2,188808,9,0,0,4,4,1,38,0, <=50K
23,2,140764,8,4,7,3,4,0,38,0, <=50K
43,2,151089,15,2,13,0,4,1,38,0, >50K
22,2,192017,11,4,0,3,4,1,38,0, <=50K
33,2,83671,11,4,11,3,2,0,38,0, <=50K
37,2,175643,11,2,4,0,4,1,38,0, <=50K
56,2,187295,9,2,9,0,4,1,38,1, >50K
26,2,51961,9,4,0,1,2,1,38,0, <=50K
36,2,174887,15,4,12,1,4,0,38,0, <=50K
38,2,183800,7,2,0,0,4,1,38,0, >50K
34,4,527162,15,2,3,0,4,1,38,0, >50K
50,2,97741,11,2,6,0,4,1,38,1, >50K
42,2,246011,9,2,9,5,4,0,38,0, >50K
40,3,193524,15,2,4,0,4,1,38,1, >50K
38,2,159179,15,2,3,0,4,1,38,1, >50K
42,2,227466,11,4,7,2,2,1,38,0, <=50K
31,2,193477,11,2,2,0,4,1,38,0, >50K
29,1,277323,11,4,10,4,4,1,38,0, <=50K
43,2,58447,10,2,9,0,4,1,38,1, >50K
28,2,69107,11,2,5,0,2,1,38,0, <=50K
34,2,100669,9,2,13,0,1,1,38,1, >50K
46,2,155659,1,2,2,0,4,1,38,1, >50K
45,0,368947,9,4,10,1,2,0,38,0, <=50K
53,2,203173,8,2,3,0,4,1,38,0, >50K
25,2,267431,9,4,9,3,2,0,38,0, <=50K
34,2,305619,11,2,2,0,4,1,38,1, >50K
63,4,174181,9,2,9,0,4,1,38,0, >50K
17,2,118792,1,4,11,3,4,0,38,0, <=50K
51,2,173291,11,0,7,1,4,0,38,0, <=50K
50,2,145409,11,2,13,0,4,1,38,1, >50K
34,2,203488,11,4,2,1,4,1,38,0, <=50K
35,2,25803,11,2,2,0,4,1,38,0, <=50K
48,2,125892,6,2,6,0,4,1,30,0, >50K
43,2,388725,7,2,11,0,4,1,38,0, >50K
42,2,253770,15,0,0,4,4,0,38,0, <=50K
23,2,178207,15,4,5,4,0,0,38,0, <=50K
18,2,266489,15,4,3,1,4,1,38,0, <=50K
48,2,97176,11,0,0,2,4,0,38,0, <=50K
19,2,331433,11,4,10,1,4,1,38,0, <=50K
39,2,216256,9,2,3,0,4,1,21,1, >50K
32,3,275094,9,2,11,0,4,1,25,1, >50K
19,2,111232,2,4,13,3,4,1,38,0, <=50K
48,2,318331,11,4,11,3,4,1,38,0, <=50K
31,2,189759,7,2,0,0,4,1,21,0, <=50K
53,5,195922,12,0,9,1,4,0,38,0, <=50K
20,2,70708,11,2,5,0,4,1,38,0, <=50K
26,2,36201,9,4,11,1,4,1,38,0, <=50K
39,2,237713,14,2,11,0,4,1,38,1, >50K
27,2,169460,9,2,3,0,4,1,38,0, >50K
49,2,60751,11,2,10,0,4,1,38,0, >50K
31,2,288983,15,4,10,1,4,1,38,0, <=50K
25,1,31873,9,4,0,1,4,0,38,0, <=50K
44,2,219155,15,2,11,0,4,1,8,1, >50K
50,3,194514,12,4,9,1,2,1,37,0, <=50K
35,2,174308,15,4,13,3,4,1,38,0, <=50K
21,2,202871,11,4,6,3,4,1,38,0, <=50K
65,4,115498,9,2,11,0,4,1,38,0, >50K
37,2,83893,8,2,0,0,4,1,38,0, >50K
57,2,390856,4,2,4,0,4,1,25,0, <=50K
40,1,101795,11,4,10,1,4,1,38,0, <=50K
31,2,252210,4,4,7,3,4,1,25,0, <=50K
19,2,126501,1,4,0,3,0,0,34,0, <=50K
35,1,329759,11,2,2,0,4,1,38,0, >50K
36,2,212433,11,4,2,3,2,1,38,0, <=50K
57,3,37345,14,2,9,0,4,1,38,1, >50K
46,2,123598,9,2,11,0,4,1,38,0, >50K
38,2,70995,11,0,9,1,4,1,38,0, <=50K
36,2,415578,15,2,2,0,4,1,38,1, >50K
35,2,186934,12,5,9,1,4,1,38,1, <=50K
41,2,294270,6,2,13,0,4,1,38,0, <=50K
41,2,116103,15,4,3,1,4,1,38,0, <=50K
40,2,200479,8,2,9,0,4,1,38,0, >50K
59,4,132925,12,2,2,0,4,1,38,1, >50K
38,1,147258,11,4,13,1,4,1,38,0, <=50K
34,4,100079,9,2,11,0,1,1,18,0, >50K
33,0,137184,7,0,3,4,4,1,38,1, <=50K
32,2,32406,9,4,9,1,4,0,38,0, <=50K
22,2,412156,15,4,0,3,4,0,38,0, <=50K
39,2,129495,15,5,0,4,2,0,38,0, <=50K
36,2,280440,7,4,12,4,4,0,38,0, <=50K
34,2,29235,7,0,9,1,4,0,38,0, <=50K
40,2,349405,8,2,9,5,4,0,38,0, >50K
75,4,165968,8,6,3,1,4,0,38,0, <=50K
21,2,109667,15,4,7,3,4,1,38,0, <=50K
30,1,102130,15,2,2,0,4,1,38,0, >50K
44,4,83812,9,0,3,1,4,1,38,0, <=50K
19,2,223392,11,4,5,3,4,1,38,0, <=50K
40,2,27821,8,2,13,0,4,1,38,0, >50K
19,2,266255,11,4,11,3,4,0,38,0, <=50K
50,2,195784,2,0,5,4,4,1,38,0, <=50K
27,2,224105,11,2,6,0,4,1,38,1, <=50K
39,1,89508,11,2,2,0,4,1,38,1, >50K
30,2,29235,15,4,0,2,4,0,38,0, <=50K
30,2,159888,9,4,11,1,4,1,38,1, <=50K
23,2,166371,15,4,12,3,4,1,38,0, <=50K
29,5,240738,11,2,2,0,4,1,38,1, >50K
52,3,134854,11,2,3,0,4,1,38,1, >50K
67,2,236627,9,2,9,0,4,1,38,0, >50K
38,2,391040,8,5,12,4,4,0,38,0, <=50K
60,4,96073,11,2,2,0,4,1,38,0, >50K
27,2,224849,11,2,2,0,4,1,38,0, <=50K
20,2,380544,7,4,13,3,4,1,38,0, <=50K
52,2,306108,11,2,6,0,4,1,38,0, >50K
49,3,197038,9,2,3,0,4,1,38,1, >50K
20,2,285671,11,4,7,2,2,1,38,0, <=50K
41,2,439919,4,2,4,0,4,1,25,0, <=50K
63,2,187635,11,4,3,1,4,1,38,0, <=50K
29,2,114870,15,0,2,3,4,1,38,0, <=50K
23,2,391171,15,4,7,1,2,1,38,0, <=50K
20,2,162688,11,4,5,3,4,1,38,0, <=50K
34,2,187203,7,4,11,4,4,1,38,0, <=50K
26,2,125089,15,4,3,1,4,1,38,0, <=50K
24,4,83374,15,4,9,1,1,1,38,1, <=50K
31,0,166626,11,2,0,0,4,1,38,1, >50K
40,2,346189,10,2,9,0,4,1,38,1, >50K
56,5,67662,12,0,9,1,4,0,38,0, <=50K
34,2,204052,11,4,2,1,4,1,38,0, <=50K
43,3,83348,11,2,2,0,4,1,38,0, >50K
24,2,103277,11,4,0,1,4,0,38,0, <=50K
69,2,230417,10,2,9,0,4,1,2,1, >50K
31,2,329874,15,4,0,1,4,1,38,0, <=50K
45,2,165937,11,0,13,3,4,1,38,0, <=50K
31,1,153005,9,2,9,0,4,1,38,1, >50K
17,2,198606,1,4,5,3,4,0,38,0, <=50K
22,0,262819,15,4,0,1,4,0,38,0, <=50K
19,2,250249,15,4,0,3,4,0,38,0, <=50K
40,2,187702,15,4,3,1,4,1,38,1, <=50K
19,2,60661,11,4,5,3,4,1,38,0, <=50K
20,2,127185,15,4,9,3,4,0,38,0, <=50K
54,2,280292,15,2,11,0,4,1,38,0, >50K
72,4,139889,15,2,4,0,4,1,38,0, <=50K
43,1,301638,2,2,13,0,4,1,38,0, >50K
42,0,70240,15,0,3,4,1,0,38,0, <=50K
46,2,229394,11,0,3,1,4,0,38,0, <=50K
43,2,142682,11,2,13,0,4,1,5,0, <=50K
70,2,141742,8,2,6,0,4,1,38,1, >50K
41,2,214242,9,2,9,0,4,1,38,1, >50K
56,2,204049,15,2,11,0,4,1,38,1, >50K
39,2,53569,8,2,2,0,4,1,38,0, >50K
27,2,168470,9,4,3,1,4,1,38,0, <=50K
58,2,141807,4,2,6,0,4,1,21,0, <=50K
55,2,37438,8,2,2,0,4,1,38,1, >50K
44,2,152150,7,5,3,1,4,1,38,0, <=50K
44,2,159580,2,0,13,1,4,0,38,0, <=50K
32,2,44675,10,2,9,0,4,1,38,1, >50K
67,2,192670,11,0,11,1,4,0,38,0, <=50K
40,2,270147,12,4,3,1,4,0,38,1, <=50K
33,2,618191,11,4,3,1,4,0,38,0, <=50K
17,2,82041,1,4,5,3,4,1,1,0, <=50K
36,2,225516,7,4,11,1,2,1,38,1, <=50K
26,2,383306,2,2,2,0,4,1,38,0, <=50K
47,2,185041,15,2,2,0,4,1,38,1, >50K
37,2,348739,9,2,9,0,4,1,38,1, >50K
32,2,72744,11,4,2,3,4,1,38,0, <=50K
41,4,408498,11,2,3,0,4,1,38,0, >50K
32,3,345489,15,2,3,0,4,1,38,1, >50K
26,2,112847,11,4,5,1,4,1,38,0, <=50K
51,1,195844,15,2,10,0,4,1,38,1, >50K
58,2,193568,1,6,7,1,4,0,38,0, <=50K
35,1,668319,9,2,3,0,4,1,38,0, >50K
44,2,174373,7,2,2,0,4,1,38,1, >50K
65,1,153890,2,6,3,1,4,1,38,0, <=50K
56,2,265086,11,2,2,0,4,1,38,1, >50K
37,2,42645,11,2,4,0,4,1,38,0, >50K
29,2,210959,7,2,0,0,4,1,38,0, <=50K
47,2,365516,12,0,9,4,4,0,38,0, <=50K
44,2,193524,15,2,9,0,4,1,38,0, >50K
41,1,195897,12,2,9,0,4,1,38,0, >50K
44,3,120277,9,2,3,0,4,1,38,1, >50K
51,2,134808,11,5,5,4,4,0,38,0, <=50K
25,2,469572,15,4,9,1,4,1,38,1, <=50K
44,4,282722,14,2,9,0,4,1,38,1, >50K
21,2,364685,1,4,12,3,4,0,38,0, <=50K
17,2,394176,0,4,5,3,4,1,38,0, <=50K
40,1,290660,7,0,3,1,4,1,38,1, <=50K
49,2,309033,8,2,9,5,4,0,38,1, >50K
43,4,96129,1,2,5,0,4,1,38,0, <=50K
46,2,269652,15,2,2,0,4,1,38,1, >50K
51,2,205100,15,0,11,1,4,0,38,1, <=50K
49,2,199763,15,0,6,1,4,0,38,0, <=50K
34,2,115858,11,0,0,3,4,0,38,0, <=50K
35,3,111319,7,2,11,0,4,1,38,1, >50K
59,2,100313,11,2,3,0,4,1,38,1, >50K
28,2,282389,11,4,13,1,4,1,38,0, <=50K
48,1,273402,5,2,13,0,4,1,38,0, >50K
56,2,201344,15,6,2,4,4,0,38,0, <=50K
55,4,141807,9,2,3,0,4,1,38,1, >50K
47,2,266860,15,2,11,0,4,1,38,1, >50K
41,2,159549,9,2,11,0,4,1,38,0, >50K
27,2,176683,8,2,7,0,4,1,38,0, <=50K
52,1,186117,11,2,10,0,4,1,38,1, >50K
37,5,252939,8,4,9,4,2,0,38,0, <=50K
58,0,319733,11,2,13,0,4,1,38,0, >50K
21,5,99199,12,4,13,3,4,1,38,0, <=50K
29,2,413297,7,4,11,1,4,1,25,0, <=50K
70,1,334666,11,6,0,1,4,0,38,0, <=50K
31,2,19491,15,4,2,1,4,1,38,0, <=50K
36,2,189670,11,2,6,5,4,0,38,0, <=50K
38,2,78247,15,2,3,0,4,1,38,0, >50K
21,2,124242,7,4,7,3,4,0,38,0, <=50K
67,4,123393,11,2,13,0,4,1,38,1, >50K
41,2,170331,9,2,9,0,4,1,38,0, >50K
56,2,105281,11,6,11,1,4,0,38,0, <=50K
53,2,31588,9,2,9,0,4,1,38,1, >50K
44,2,186916,12,2,3,0,4,1,38,1, >50K
47,2,176893,11,0,2,1,2,1,38,1, <=50K
52,2,35305,5,4,7,3,4,0,38,0, <=50K
48,2,174533,11,2,6,0,4,1,38,0, >50K
43,2,273230,15,2,3,0,4,1,38,1, >50K
62,2,132917,15,2,13,0,2,1,38,0, <=50K
54,2,146834,0,2,6,0,4,1,38,0, <=50K
32,2,190228,11,4,7,1,4,1,38,0, <=50K
43,2,129853,0,4,6,1,2,1,38,0, <=50K
55,5,111130,7,0,0,3,1,1,38,0, <=50K
63,1,150079,11,2,0,5,4,0,38,1, <=50K
22,2,239098,11,4,7,4,4,0,38,0, <=50K
35,2,77146,9,2,11,0,4,1,38,1, >50K
26,2,196899,7,5,2,1,3,0,38,0, <=50K
31,2,193132,9,4,12,1,4,0,38,0, <=50K
52,2,400004,8,2,3,0,4,1,38,1, >50K
32,2,113838,15,2,5,0,4,1,38,0, <=50K
50,4,132716,14,2,3,0,4,1,38,1, >50K
30,2,231620,9,4,11,1,4,0,25,0, <=50K
34,2,48014,9,5,3,1,4,0,38,0, <=50K
21,2,178255,15,4,0,1,4,0,3,0, <=50K
33,2,189265,9,4,3,1,4,0,38,0, <=50K
62,6,170114,7,2,4,0,4,1,38,0, <=50K
32,2,105650,11,2,3,5,4,0,38,1, >50K
34,2,176648,11,0,0,1,2,1,38,0, <=50K
35,2,144608,11,2,6,0,4,1,38,0, <=50K
25,2,113099,11,5,2,1,2,1,38,0, <=50K
19,2,410543,11,4,0,1,4,0,38,0, <=50K
25,2,285367,11,0,7,1,4,1,38,0, <=50K
38,2,198170,8,2,11,0,4,1,38,0, >50K
37,2,38948,11,2,13,0,4,1,38,0, >50K
33,2,259301,15,2,13,0,4,1,38,0, <=50K
45,4,364365,9,4,11,1,4,0,38,0, <=50K
48,4,197702,15,2,13,0,4,1,38,0, >50K
38,2,213260,11,5,10,1,2,1,38,0, <=50K
51,2,53833,11,2,9,0,4,1,38,1, >50K
23,2,119704,15,5,11,4,4,0,38,0, <=50K
59,4,170411,5,2,13,0,4,1,38,0, >50K
54,2,220055,9,6,11,4,4,0,38,0, <=50K
37,2,89559,11,2,0,5,4,0,38,0, <=50K
19,2,175507,11,4,7,1,4,0,38,0, <=50K
51,2,21698,11,4,0,1,4,0,38,0, <=50K
74,4,206682,15,2,9,0,4,1,38,0, >50K
36,2,245521,5,2,4,0,4,1,25,0, <=50K
36,2,129591,11,4,7,1,4,1,38,0, <=50K
32,1,95530,15,2,7,0,4,1,38,0, <=50K
34,2,100950,8,4,9,4,4,0,10,0, <=50K
20,2,236804,11,4,0,1,4,1,38,0, <=50K
58,2,322013,11,2,2,0,4,1,38,0, >50K
48,2,107231,14,2,3,0,4,1,38,1, >50K
25,2,44363,11,4,5,1,4,1,38,0, <=50K
45,2,246392,11,4,8,4,2,0,38,0, <=50K
53,2,167033,15,4,3,1,2,0,38,0, <=50K
61,2,34632,2,3,9,1,4,1,38,0, <=50K
38,2,160192,11,2,2,0,4,1,38,0, <=50K
45,4,275445,9,0,3,4,4,1,38,0, <=50K
43,2,102114,15,4,0,4,2,0,38,0, <=50K
31,2,446512,15,5,7,4,2,0,38,0, <=50K
19,2,118535,2,4,11,3,4,0,38,0, <=50K
23,2,320294,11,4,3,1,4,1,38,0, <=50K
20,2,148409,15,4,11,2,4,1,38,0, <=50K
27,2,210498,11,2,2,0,4,1,38,1, <=50K
53,2,123011,12,2,3,0,4,1,38,1, >50K
60,2,121319,5,2,6,0,4,1,30,0, <=50K
43,2,239161,15,2,11,0,0,1,38,0, <=50K
65,2,153522,11,6,7,4,4,0,38,0, <=50K
45,2,140644,11,2,6,0,4,1,38,0, >50K
37,2,249208,8,2,9,0,4,1,38,1, >50K
46,2,121168,11,0,2,1,4,0,38,0, <=50K
50,1,191025,12,0,3,1,4,0,38,0, <=50K
27,2,191230,15,4,5,1,2,1,38,0, <=50K
56,1,435836,12,0,9,1,4,0,38,0, <=50K
39,1,357962,7,4,13,1,4,1,38,0, <=50K
25,5,180884,15,2,0,5,2,0,38,0, <=50K
29,2,95423,11,1,13,0,4,1,38,0, <=50K
41,1,177599,9,0,9,4,4,0,38,0, <=50K
43,2,206139,9,2,9,0,4,1,38,1, >50K
19,2,361341,2,4,9,1,1,0,36,0, <=50K
44,2,106900,9,2,9,0,4,1,38,0, >50K
40,4,165108,9,2,0,0,4,1,8,0, >50K
55,2,171467,11,0,2,4,2,1,38,1, <=50K
28,2,161087,15,4,3,1,2,0,22,0, <=50K
58,5,110199,5,2,13,0,4,1,38,0, <=50K
51,2,316059,15,0,3,1,4,0,38,0, <=50K
74,2,192290,0,2,0,0,4,1,38,0, <=50K
29,2,241895,11,2,13,2,4,1,38,0, <=50K
23,2,33423,15,4,11,1,4,0,38,0, <=50K
44,3,220230,11,2,7,0,2,1,38,0, <=50K
24,2,90934,9,4,11,3,1,1,38,0, <=50K
53,2,142717,9,0,0,4,4,0,38,0, <=50K
36,2,218490,9,2,9,0,4,1,10,1, >50K
56,2,143266,15,2,3,0,4,1,38,1, >50K
26,2,50053,9,2,3,0,4,1,38,0, >50K
18,2,110142,11,4,0,3,4,0,38,0, <=50K
36,2,186415,11,2,5,0,4,1,38,0, <=50K
45,2,102308,12,2,3,0,4,1,38,1, >50K
29,2,146719,11,4,13,1,4,0,38,0, <=50K
45,5,127089,12,0,3,1,4,1,38,0, >50K
21,2,119474,11,4,7,2,4,0,38,0, <=50K
40,2,153238,9,2,3,0,4,1,38,1, >50K
34,2,34080,8,2,2,0,4,1,8,0, >50K
39,2,120074,11,0,5,1,4,1,38,0, <=50K
29,2,112403,15,4,5,1,4,1,38,0, <=50K
17,2,266134,0,4,7,3,4,1,38,0, <=50K
31,2,87891,15,2,0,0,4,1,38,0, <=50K
51,2,199688,15,2,3,0,4,1,38,0, >50K
41,2,96635,11,4,3,1,1,1,38,0, <=50K
32,4,56026,9,2,11,2,4,1,38,0, <=50K
53,4,101017,11,2,3,0,4,1,38,0, >50K
48,2,287480,12,2,12,0,4,1,38,1, >50K
27,2,204098,0,4,2,1,4,1,38,0, <=50K
34,2,228873,9,4,3,3,4,1,38,0, <=50K
56,2,178353,15,2,9,0,4,1,38,1, >50K
26,2,360252,7,2,0,5,4,0,38,0, <=50K
33,1,422718,11,2,7,0,4,1,38,0, <=50K
27,1,332249,11,4,4,3,4,1,38,0, <=50K
41,2,207779,11,5,7,1,4,0,38,0, <=50K
45,1,287920,12,2,9,0,4,1,38,1, >50K
33,2,129529,11,0,6,1,4,1,38,0, <=50K
24,2,162312,11,4,11,3,1,1,34,0, <=50K
34,5,20057,15,3,0,4,1,0,29,0, <=50K
44,2,128676,15,4,0,1,2,0,38,0, <=50K
28,2,111520,1,4,6,4,4,0,26,0, <=50K
21,2,89991,15,4,0,3,4,0,38,0, <=50K
20,2,266467,11,4,7,3,4,1,38,0, <=50K
27,2,250314,6,2,10,0,4,1,12,0, <=50K
60,2,205934,11,5,7,1,4,0,38,0, <=50K
25,2,152046,9,4,9,3,4,0,12,0, <=50K
42,2,144995,13,4,5,1,4,1,38,0, <=50K
30,2,165686,9,4,7,1,4,0,38,0, <=50K
52,4,40200,15,6,2,1,2,1,38,0, <=50K
34,2,293900,1,3,2,1,2,1,38,0, <=50K
27,2,194243,14,4,9,3,4,0,38,0, <=50K
53,1,131258,14,4,9,1,4,0,38,1, <=50K
73,4,241121,5,2,4,0,4,1,38,0, <=50K
35,4,95455,9,0,3,4,4,0,38,0, <=50K
49,2,280525,15,2,0,0,4,1,38,1, >50K
52,2,123011,15,2,3,0,4,1,38,1, >50K
46,2,182715,5,0,3,1,4,1,38,0, <=50K
36,2,112512,2,5,7,4,4,0,25,0, <=50K
33,2,36539,9,2,3,5,4,0,38,1, >50K
34,2,198091,11,2,2,0,4,1,38,0, >50K
64,2,169482,15,3,3,4,4,0,38,0, <=50K
53,2,194501,1,6,7,3,4,0,38,0, <=50K
22,1,39236,15,4,9,3,4,0,38,0, <=50K
48,4,179337,11,2,2,0,4,1,8,0, >50K
42,4,82297,5,2,7,5,2,0,38,0, <=50K
23,2,240137,4,4,5,1,4,1,25,0, <=50K
34,2,211948,11,0,11,1,4,0,38,0, <=50K
42,2,54611,15,0,4,1,4,1,38,0, <=50K
66,3,179951,9,2,3,0,4,1,38,0, >50K
42,2,93770,11,2,6,5,4,0,38,1, <=50K
19,2,407759,11,4,0,3,4,1,38,0, <=50K
26,2,100147,9,2,3,5,4,0,38,1, >50K
24,2,462820,9,4,4,1,4,1,38,0, <=50K
35,2,198841,8,0,12,3,4,1,38,0, <=50K
64,2,125684,11,2,2,0,4,1,38,0, >50K
50,0,184007,15,2,0,0,4,1,38,0, >50K
25,2,242700,15,4,13,1,4,1,38,1, <=50K
44,2,113324,11,2,2,0,4,1,38,0, >50K
34,2,141118,9,3,9,1,4,0,38,0, <=50K
52,4,165278,8,2,3,0,4,1,38,0, >50K
50,2,116933,11,0,11,1,4,0,38,0, <=50K
36,2,90897,7,4,12,1,4,0,38,0, <=50K
43,2,191765,11,0,12,4,2,0,38,0, <=50K
46,2,155654,11,2,7,5,4,0,38,0, <=50K
56,4,323639,12,2,3,0,4,1,38,0, >50K
55,0,186791,11,0,0,1,4,0,38,0, <=50K
40,2,284303,15,2,3,5,4,0,38,1, >50K
18,2,404868,1,4,11,3,2,0,38,0, <=50K
32,2,273241,9,2,3,5,4,0,38,1, >50K
32,2,167990,11,2,3,0,4,1,20,0, >50K
46,1,200947,9,2,10,0,4,1,38,1, >50K
27,2,32519,15,2,11,0,1,1,34,0, <=50K
22,2,321031,11,4,11,3,2,0,38,0, <=50K
20,2,247115,15,4,0,4,2,0,38,0, <=50K
46,2,501671,0,0,6,4,2,1,38,0, <=50K
17,2,230789,6,4,11,3,2,1,38,0, <=50K
51,5,42017,15,0,9,1,4,0,38,0, <=50K
28,2,29444,11,2,5,0,0,1,38,0, <=50K
43,1,113324,9,2,9,0,4,1,38,1, >50K
27,2,394927,9,2,11,0,4,1,38,0, >50K
44,4,127482,11,2,2,0,4,1,8,1, >50K
42,2,118212,6,2,13,0,4,1,38,0, >50K
56,2,183884,1,2,6,0,4,1,38,0, <=50K
60,4,106118,11,2,11,0,4,1,38,1, >50K
19,2,162094,11,4,6,3,4,1,38,0, <=50K
24,2,216469,11,2,6,0,4,1,38,0, <=50K
23,0,344394,15,2,0,2,4,0,38,0, <=50K
23,2,245302,15,0,11,3,2,0,38,0, <=50K
63,2,43313,0,2,2,0,4,1,38,0, <=50K
46,2,100067,1,2,7,5,2,0,38,1, <=50K
31,2,61559,11,4,7,1,4,1,38,0, <=50K
27,4,328518,8,4,9,2,4,1,38,0, <=50K
36,2,272944,9,2,3,0,4,1,38,1, >50K
57,3,376230,12,2,11,0,4,1,38,1, >50K
45,2,20534,15,2,6,0,4,1,38,1, <=50K
41,2,317539,15,2,2,0,2,1,38,0, >50K
59,2,61885,2,0,13,2,2,1,38,0, <=50K
25,2,33610,11,4,5,1,4,1,38,0, <=50K
52,2,163678,11,2,13,0,4,1,38,0, >50K
17,2,72321,1,4,7,2,4,0,38,0, <=50K
59,5,159472,6,2,13,0,4,1,38,0, >50K
32,3,124919,9,2,7,0,1,1,19,1, >50K
42,2,182302,11,2,3,0,4,1,38,0, >50K
44,5,166597,12,2,0,0,4,1,38,1, >50K
61,2,210488,11,2,3,0,4,1,38,1, >50K
42,2,247695,11,2,6,0,4,1,38,1, >50K
17,2,52486,1,4,7,3,4,0,38,0, <=50K
49,5,36177,9,2,3,0,4,1,38,1, >50K
38,2,102350,15,0,2,4,4,1,38,0, <=50K
36,2,226013,11,2,6,0,2,1,38,1, <=50K
55,2,254516,6,4,5,2,2,1,38,0, <=50K
26,2,137658,9,4,3,1,4,0,38,0, <=50K
43,2,33310,11,0,0,1,4,0,38,0, <=50K
42,3,287037,2,0,2,1,4,1,38,0, <=50K
19,2,204389,11,4,0,3,3,0,32,0, <=50K
28,2,211184,15,4,11,1,4,0,38,0, <=50K
41,4,134130,11,2,4,0,4,1,38,0, >50K
41,4,238184,11,2,4,5,4,0,38,0, <=50K
58,2,234213,11,0,2,1,4,1,38,1, <=50K
30,2,196342,12,4,9,1,4,1,20,0, <=50K
46,2,176684,7,4,0,1,4,0,38,0, <=50K
62,2,197514,11,2,11,5,4,0,38,0, <=50K
51,2,334679,8,6,9,4,1,0,38,0, <=50K
42,2,98427,11,2,7,5,2,0,38,0, <=50K
37,2,187346,4,4,0,2,4,0,25,0, <=50K
54,2,35557,15,2,11,0,4,1,38,1, >50K
42,2,34278,15,2,11,0,4,1,38,1, >50K
32,2,342458,9,4,9,1,4,1,38,0, <=50K
53,2,64322,11,2,3,0,4,1,38,0, >50K
30,2,373914,1,2,2,0,4,1,38,0, <=50K
30,2,154587,11,4,7,1,4,1,32,0, <=50K
32,4,188246,11,0,11,3,4,1,38,0, <=50K
23,2,353010,1,4,2,4,4,1,38,0, <=50K
66,2,262285,9,2,9,0,4,1,38,0, >50K
34,2,167832,0,2,2,0,4,1,38,0, <=50K
22,2,205970,0,5,7,4,4,0,38,0, <=50K
61,2,162432,15,0,7,1,4,0,38,0, <=50K
46,2,149388,9,2,2,0,4,1,38,1, >50K
30,2,169583,11,4,11,3,4,0,38,0, <=50K
25,1,109526,11,2,2,0,4,1,38,0, <=50K
19,2,143857,15,4,11,3,4,0,38,0, <=50K
33,1,133876,11,0,2,4,4,1,38,0, <=50K
31,5,100863,12,0,3,4,4,0,38,1, <=50K
46,2,162030,11,6,0,4,4,0,38,0, <=50K
33,2,199170,15,4,2,1,2,1,38,0, <=50K
42,2,66755,5,2,2,0,3,1,38,0, <=50K
37,5,29145,9,2,3,0,4,1,38,1, >50K
51,4,20795,15,2,2,0,4,1,38,0, >50K
33,2,228696,3,2,2,1,4,1,25,0, <=50K
60,2,184183,11,0,6,1,4,1,38,0, <=50K
47,2,173938,9,2,3,0,4,1,38,1, >50K
51,2,123429,7,0,12,1,4,1,38,0, <=50K
61,2,280088,5,0,6,4,4,0,38,0, <=50K
36,2,257380,11,2,2,0,2,1,38,0, <=50K
43,2,266439,9,2,6,0,4,1,38,1, >50K
42,2,29393,15,0,6,1,4,0,38,0, <=50K
45,1,257855,1,2,7,0,2,1,38,0, <=50K
22,2,112137,15,4,9,2,1,0,34,0, <=50K
32,2,321313,12,4,11,3,2,1,38,0, <=50K
62,2,138253,12,4,5,1,4,1,38,0, <=50K
57,4,27385,9,2,11,0,4,1,38,0, >50K
23,2,199452,15,4,7,3,4,0,38,0, <=50K
34,4,204052,11,2,2,0,4,1,38,1, >50K
21,2,180339,15,4,0,1,4,0,38,0, <=50K
50,3,155574,12,2,9,0,4,1,38,1, >50K
28,4,294398,15,4,6,1,2,1,38,0, <=50K
17,2,369909,0,4,7,3,4,1,38,0, <=50K
51,1,134808,11,6,7,4,4,0,38,0, <=50K
26,2,66638,9,4,3,1,4,0,38,0, <=50K
19,5,149528,15,4,4,3,4,1,38,0, <=50K
44,2,131650,7,2,3,0,4,1,38,1, >50K
44,2,124747,11,2,3,5,4,0,38,1, >50K
38,2,276559,11,2,3,0,4,1,38,1, >50K
57,4,135134,12,4,4,1,4,1,38,0, <=50K
46,2,169953,15,0,3,1,4,0,38,0, <=50K
29,4,85572,1,2,7,5,4,0,38,0, <=50K
40,2,116632,9,4,11,3,4,1,38,0, <=50K
31,2,58582,15,4,2,1,4,1,38,0, <=50K
40,2,137421,11,2,13,0,1,1,37,0, <=50K
